"Reservoir","Site","DateTime","Depth_m","Rep","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_DateTime","Flag_TN","Flag_TP","Flag_NH4","Flag_NO3NO2","Flag_SRP","Flag_DOC","Flag_DIC","Flag_DC","Flag_DN"
"FCR",100,"2019-09-20 16:07:00",0.1,2,183,28.2,10,127,20,1.1,3.7,4.8,0.2,0,0,0,3,3,0,0,0,0,0
"FCR",100,"2019-09-20 16:07:00",0.1,1,NA,NA,0,121,20,0.9,3.5,4.4,0.2,0,0,0,43,3,3,0,0,0,0
"FCR",20,"2019-09-20 14:53:00",0.1,1,750,25.1,21,3,9,4.7,3.8,8.5,0.3,0,0,0,3,3,0,0,0,0,0
"FCR",20,"2019-09-20 14:53:00",0.1,2,483,28.1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",30,"2019-09-20 14:43:00",0.1,1,NA,NA,23,2,8,4.7,3.9,8.7,0.4,0,0,0,3,3,0,0,0,0,0
"FCR",45,"2019-09-20 14:36:00",0.1,1,1019,27.2,27,5,2,4,3.3,7.4,0.3,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-09-20 16:52:00",0.1,1,583.5,25.1,39,27,8,4.5,4,8.4,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-20 13:02:00",1.6,1,581,33.9,40,5,6,4.6,4.1,8.7,0.4,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-20 13:35:00",3.8,1,594,43.6,77,4,9,3.3,4.5,7.9,0.4,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-20 13:40:00",5,1,852,63.7,484,3,4,3.4,4.3,7.7,0.6,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-20 13:50:00",6.2,1,1054.5,38.6,850,7,4,1.2,5.8,7,0.9,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-20 13:55:00",8,1,1129.5,38.8,876,4,2,1.2,5.8,7,0.9,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-20 14:05:00",9,1,1114.5,39.8,883,3,3,1.2,5.8,6.9,0.9,0,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-09-27 12:00:00",0.1,1,107,22.1,11,109,19,1.1,4.1,5.2,0.2,1,0,0,3,3,3,0,0,0,0
"FCR",50,"2019-09-27 12:00:00",0.1,1,604.5,20.2,16,8,8,5,3.8,8.7,0.4,1,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-09-27 12:00:00",1.6,1,663,16.9,6,4,7,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-09-27 12:00:00",3.8,1,495,33.3,101,8,4,2.5,4.6,7.1,0.3,1,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-09-27 12:00:00",5,1,875,67.4,749,8,12,2.2,4.7,6.9,0.8,1,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-09-27 12:00:00",6.2,1,877.5,36.8,731,0,9,2.7,4.7,7.3,0.9,1,0,0,0,43,0,0,0,0,0
"FCR",50,"2019-09-27 12:00:00",8,1,1007,49.1,1000,6,3,1.3,5.9,7.2,1.1,1,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-09-27 12:00:00",9,1,1099.5,33.2,923,14,4,1.6,5.9,7.4,0.9,1,0,0,0,3,0,0,0,0,0
"FCR",100.1,"2019-09-27 12:00:00",0.1,1,490.5,74.9,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-09-27 12:00:00",0.1,2,411,66.9,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",1,"2019-10-04 12:52:00",0.1,1,323,19.7,17,278,12,1,13.9,14.9,0.4,0,0,0,3,0,3,0,0,0,0
"FCR",1,"2019-10-04 12:52:00",0.1,2,255,28.8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-10-04 14:20:00",0.1,1,78,22.4,4,64,18,3.2,2.6,4.9,0,0,0,0,0,0,3,0,0,0,3
"FCR",100,"2019-10-04 14:20:00",0.1,2,80,25.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",101,"2019-10-04 15:43:00",0.1,1,234,24.1,4,111,15,1.1,4,5.1,0.2,0,0,0,0,3,3,0,0,0,0
"FCR",101,"2019-10-04 15:43:00",0.1,2,30,29.1,7,108,25,1.3,4.2,5.5,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",101,"2019-10-04 15:43:00",0.1,2,30,29.1,7,108,25,1.2,4.2,5.4,0.2,0,0,0,0,3,0,0,0,0,0
"FCR",102,"2019-10-04 16:21:00",0.1,1,192,14.2,24,159,7,0.5,5.3,5.8,0.2,0,0,0,3,3,0,0,0,0,0
"FCR",102,"2019-10-04 16:21:00",0.1,2,252,13.5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",20,"2019-10-04 11:11:00",0.1,1,1019,20.3,5,6,16,8.4,3.8,12.2,0.8,0,0,0,74,7,73,0,0,0,0
"FCR",20,"2019-10-04 11:11:00",0.1,2,981,31.8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",200,"2019-10-04 10:41:00",0.1,1,117,69,27,26,7,1.6,5.3,6.9,0.2,0,0,0,3,0,0,0,0,0,0
"FCR",200,"2019-10-04 10:41:00",0.1,2,72,26.6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",30,"2019-10-04 11:29:00",0.1,1,717,33.5,2,0,14,7.4,3.7,11.1,0.7,0,0,0,3,43,3,0,0,0,0
"FCR",30,"2019-10-04 11:29:00",0.1,2,690,28.1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",45,"2019-10-04 11:43:00",0.1,1,1094,42.8,3,2,8,6.6,3.9,10.5,0.5,0,0,0,3,3,0,0,0,0,0
"FCR",45,"2019-10-04 11:43:00",0.1,2,768,38.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-04 10:12:00",0.1,1,816,29,7,6,8,6.5,3.6,10.1,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-04 10:12:00",0.1,2,809,30.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-04 10:33:00",1.6,1,864,30.2,6,3,13,6.5,3.8,10.3,0.6,0,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-10-04 10:44:00",3.8,1,606,36.5,112,3,4,3.6,4.8,8.3,0.4,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-10-04 11:00:00",5,1,1354.5,93.8,820,12,4,1.9,5.5,7.4,0.9,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-10-04 11:10:00",6.2,1,1129.5,43.3,753,4,6,2.1,5.3,7.4,0.75,0,0,0,0,0,0,7,7,7,7
"FCR",50,"2019-10-04 11:33:00",8,1,1159.5,32.6,1080,5,3,1.4,6.2,7.6,1.2,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-10-04 11:54:00",9,1,1384.5,30.8,1090,5,3,2.7,5.2,8,1.2,0,0,0,3,0,0,0,0,0,0
"FCR",99,"2019-10-04 12:00:00",0.1,1,907.5,191.8,4,63,16,1.5,4.2,5.7,0.1,1,0,0,0,0,3,0,0,0,0
"FCR",99,"2019-10-04 12:00:00",0.1,2,86,41.3,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-10-04 12:00:00",0.1,1,528,79.7,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-10-04 12:00:00",0.1,2,308,81.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-10-11 12:00:00",0.1,1,126,18.5,8,23,15,1.1,4.1,5.3,0.1,1,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-10-11 11:45:00",0.1,1,834,27.8,13,7,9,5.1,4,9.1,0.4,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-10-11 12:00:00",1.6,1,895.5,26.8,9,5,9,5.6,3.5,9.1,0.4,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-11 12:28:00",3.8,1,529.5,25.3,95,4,4,3,4.4,7.3,0.3,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-11 12:48:00",5,1,1069.5,64.7,578,4,5,2.7,4.8,7.5,0.7,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-11 12:59:00",6.2,1,1324.5,25.1,1140,3,5,1,6.3,7.3,1.1,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-10-11 13:59:00",8,1,1309.5,37.9,1060,7,3,1.8,6.1,8,1.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-10-11 14:14:00",9,1,1279.5,29.3,1150,3,0,1.1,6.3,7.4,1.3,0,0,0,3,0,43,0,0,0,0
"FCR",100.1,"2019-10-11 12:00:00",0.1,1,472.5,80.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-10-11 12:00:00",0.1,2,320,92,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-15 12:00:00",1.6,1,NA,NA,NA,NA,NA,1.3,4.3,5.6,0.2,1,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-10-16 13:40:00",0.1,1,419,45.9,5,3,17,4.4,3.7,8.1,0.1,0,0,0,0,3,3,0,0,0,0
"FCR",50,"2019-10-16 10:01:00",0.1,1,891,27.5,27,21,5,4.3,3.7,8,0.5,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-10-16 10:33:00",1.6,1,681,27.2,30,4,3,5.2,3.4,8.6,0.3,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-16 10:53:00",3.8,1,662,35.3,26,3,5,3.6,4.2,7.8,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-10-16 11:07:00",5,1,947,21.3,26,12,5,4,4,8,0.4,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-10-16 11:27:00",6.2,1,1209,30.6,1150,5,8,1.6,6,7.6,1.2,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-10-16 11:45:00",8,1,1013,26.3,1180,8,5,0.8,6,6.8,1.2,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-10-16 12:00:00",9,1,1217,24.3,1140,7,0,1.3,6.3,7.7,1.1,1,0,0,3,0,43,0,0,0,0
"FCR",100.1,"2019-10-16 12:00:00",0.1,1,461,91.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-10-16 12:00:00",0.1,2,387,74.6,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-10-23 12:56:00",0.1,1,94.5,19.6,6,2,15,1.6,3.5,5.1,0.1,0,0,0,0,3,3,0,0,0,0
"FCR",50,"2019-10-23 09:55:00",0.1,1,736.5,26.2,70,7,0,4,4.3,8.3,0.3,0,0,0,0,0,43,0,0,0,0
"FCR",50,"2019-10-23 10:30:00",1.6,1,690,23.8,61,5,5,3.8,4.3,8.1,0.3,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-23 10:50:00",3.8,1,775.5,24.7,61,0,7,5,3.4,8.4,0.3,0,0,0,0,43,0,0,0,0,0
"FCR",50,"2019-10-23 11:05:00",5,1,669,27.2,NA,NA,NA,4.1,4,8.2,0.4,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-23 11:19:00",6.2,1,949.5,21.2,704,6,4,2.6,5.3,7.9,0.8,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-23 11:30:00",8,1,1234.5,23.9,965,8,2,1.9,5.7,7.6,1,0,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-10-23 11:45:00",9,1,1294.5,22.4,1170,12,4,1.8,6.1,7.8,1.2,0,0,0,3,3,0,0,0,0,0
"FCR",100.1,"2019-10-23 12:00:00",0.1,1,624,113.3,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-10-23 12:00:00",0.1,2,452,117.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-25 11:57:00",0.1,1,NA,NA,47,10,4,5.4,3.4,8.8,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-10-25 12:09:00",1.6,1,NA,NA,46,12,5,4.1,4.2,8.3,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-10-25 12:23:00",5,1,NA,NA,170,8,2,4,4.5,8.5,0.5,0,0,0,73,7,74,0,0,0,0
"FCR",50,"2019-10-25 12:00:00",6.2,1,NA,NA,717,0,3,NA,NA,NA,NA,1,0,0,0,43,0,0,0,0,0
"FCR",50,"2019-10-25 12:41:00",9,1,NA,NA,654,7,4,2.9,5.3,8.2,0.8,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-28 13:15:00",0.1,1,NA,NA,13,8,2,4,0.1,4.2,0.2,0,0,0,3,0,3,0,3,0,0
"FCR",50,"2019-10-28 13:25:00",1.6,1,NA,NA,13,6,6,4.4,1,5.3,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-10-28 13:34:00",5,1,NA,NA,210,13,3,3.1,2.1,5.2,0.4,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-10-28 13:41:00",9,1,NA,NA,566,7,4,2.4,4.8,7.2,0.7,0,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-10-30 12:30:00",0.1,1,158,30.8,12,7,19,2.2,4,6.2,0.1,0,0,0,3,0,3,0,0,0,0
"FCR",200,"2019-10-30 12:00:00",0.1,1,137,41.9,24,10,4,2.9,4.1,7,0.1,1,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-10-30 10:35:00",0.1,1,1244,41.9,4,5,11,7,3.9,10.9,0.7,0,0,0,3,0,3,0,0,0,0
"FCR",50,"2019-10-30 10:47:00",1.6,1,947,44.4,7,0,6,5.9,4.2,10,0.4,0,0,0,0,43,0,0,0,0,0
"FCR",50,"2019-10-30 10:57:00",3.8,1,632,22.4,82,5,5,3.7,4.4,8,0.3,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-30 11:06:00",5,1,743,20.4,318,9,8,2.6,4.7,7.3,0.5,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-30 11:27:00",6.2,1,882,20.1,453,7,5,2.7,4.8,7.5,0.6,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-30 11:40:00",8,1,837,23.1,459,9,4,3,4.8,7.9,0.7,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-10-30 12:00:00",9,1,837,22.7,535,15,4,3.4,3.8,7.1,0.7,1,0,0,0,3,0,0,0,0,0
"FCR",100.1,"2019-10-30 12:00:00",0.1,1,383,99.5,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-10-30 12:00:00",0.1,2,708,108,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-11-08 12:00:00",0.1,1,111,17.4,4,3,14,1.4,3.6,5,0.1,1,0,0,0,0,3,0,0,0,0
"FCR",50,"2019-11-08 12:50:00",0.1,1,549,33.5,78,21,4,3.8,4.3,8.1,0.35,0,0,0,0,0,0,7,7,7,7
"FCR",50,"2019-11-08 13:30:00",1.6,1,537,30.5,63,10,4,3.4,4.6,8.1,0.3,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-11-08 14:05:00",3.8,1,675,27.5,64,11,1,4,4.2,8.2,0.4,0,0,0,0,3,3,0,0,0,0
"FCR",50,"2019-11-08 14:50:00",5,1,560,33.3,60,11,5,4.6,4.1,8.7,0.4,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-11-08 15:09:00",6.2,1,551,31.2,55,14,6,4.3,4.4,8.7,0.4,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-11-08 15:15:00",8,1,522,28.8,54,16,6,4.9,4.2,9.2,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-11-08 15:32:00",9,1,546,39.5,54,20,9,4.7,4.2,8.9,0.4,0,0,0,0,3,0,0,0,0,0
"FCR",100.1,"2019-11-08 12:00:00",0.1,1,654,127.1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-11-08 12:00:00",0.1,2,726,120,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100,"2019-11-20 15:37:00",0.1,1,137,18.2,8,0,18,1.4,3.9,5.3,0.1,0,0,0,0,3,3,0,0,0,0
"FCR",50,"2019-11-20 10:55:00",0.1,1,710,27.9,7,11,8,4.1,4.1,8.1,0.3,0,0,0,0,3,0,0,0,0,0
"FCR",50,"2019-11-20 11:25:00",1.6,1,595.5,27.7,2,1,6,NA,NA,NA,NA,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-11-20 11:42:00",3.8,1,503,36.3,0,4,9,4.1,4.1,8.2,0.3,0,0,0,3,0,0,0,0,0,0
"FCR",50,"2019-11-20 11:58:00",5,1,533,32.3,9,4,7,3.6,4.1,7.6,0.2,0,0,0,0,0,0,0,0,0,0
"FCR",50,"2019-11-20 12:35:00",6.2,1,437,30.5,2,2,5,4.5,4,8.5,0.3,0,0,0,3,3,0,0,0,0,0
"FCR",50,"2019-11-20 12:55:00",8,1,426,32.7,0,0,2,4.1,4,8.2,0.3,0,0,0,43,43,0,0,0,0,0
"FCR",50,"2019-11-20 13:30:00",9,1,534,32.9,2,3,12,5.7,4.1,9.7,0.6,0,0,0,3,3,3,0,0,0,0
"FCR",100.1,"2019-11-20 12:00:00",0.1,1,275,83.3,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"FCR",100.1,"2019-11-20 12:00:00",0.1,2,284,77.1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"BVR",1,"2020-03-30 12:00:00",0.1,1,218,21.3,9,4,3,2.2,2.6,4.8,0.1,1,3,3,3,3,3,0,0,0,0
"BVR",20,"2020-03-30 12:00:00",0.1,1,272,21.5,NA,NA,NA,NA,NA,NA,NA,1,3,3,0,0,0,0,0,0,0
"BVR",20,"2020-03-30 12:00:00",0.1,2,NA,NA,1,1,3,2.2,2.6,4.8,0.11,1,0,0,3,3,3,0,0,0,0
"BVR",30,"2020-03-30 12:00:00",0.1,1,277,22.8,3,0,3,4.3,3,7.2,0.19,1,3,3,3,3,3,0,0,0,0
"BVR",45,"2020-03-30 12:00:00",0.1,1,280,22.5,7,6,3,2.9,2.2,5.2,0.15,1,3,3,3,0,3,0,0,0,0
"BVR",50,"2020-03-30 12:00:00",0.1,1,251,21.7,3,3,6,3.4,2.6,6,0.16,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-03-30 12:00:00",3,1,309,22.8,20,7,6,2.5,2.5,5,0.23,1,3,3,3,0,0,0,0,0,0
"BVR",50,"2020-03-30 12:00:00",6,1,269,20.6,3,2,5,1.7,2.8,4.5,0.15,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-03-30 12:00:00",9,1,368,22,112,4,3,2.1,2.8,4.9,0.24,1,3,3,3,3,3,0,0,0,0
"BVR",50,"2020-03-30 12:00:00",11,1,475,22,164,5,8,1.5,3.1,4.6,0.29,1,0,3,3,0,0,0,0,0,0
"BVR",100,"2020-03-30 12:00:00",0.1,1,162,50.8,15,27,8,0.6,3.4,4,0.04,1,3,0,3,3,0,3,0,0,3
"BVR",200,"2020-03-30 12:00:00",0.1,1,278,24.9,30,15,3,2.5,2.4,4.9,0.13,1,3,3,3,3,3,0,0,0,0
"BVR",50,"2020-05-14 13:00:00",0.1,1,222,20.3,9,1,4,2.1,2.5,4.6,0.15,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-05-14 13:15:00",1.5,1,178,14.6,35,5,13,1.6,2.9,4.6,0.16,0,3,3,3,0,3,0,0,0,0
"BVR",50,"2020-05-14 13:30:00",3,1,174,16.8,18,3,6,3.9,2.2,6.1,0.18,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-05-14 13:45:00",6,1,161,15.1,11,1,5,3.8,1.5,5.3,0.14,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-05-14 14:00:00",9,1,358,19,142,5,3,1.1,3.5,4.6,0.23,0,3,3,3,0,3,0,0,0,0
"BVR",50,"2020-05-14 14:10:00",11,1,640,18.7,503,1,21,2,3.8,5.8,0.5,0,0,3,3,3,3,0,0,0,0
"BVR",50,"2020-06-04 12:00:00",0.1,1,152,10.8,10,3,5,3,2.2,5.2,0.15,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-06-04 12:00:00",3,1,197,13.2,11,3,5,4,1.4,5.3,0.15,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-06-04 12:00:00",6,1,185,20.2,12,2,3,2,2.3,4.3,0.11,1,3,3,3,3,3,0,0,0,0
"BVR",50,"2020-06-04 12:00:00",9,1,834,26.6,623,11,40,4.3,2.4,6.7,0.72,1,0,3,3,3,0,0,0,0,0
"BVR",50,"2020-06-04 12:00:00",11,1,999,31.1,864,7,46,3.4,2.7,6,0.83,1,0,3,3,0,0,0,0,0,0
"BVR",50,"2020-06-25 11:33:00",0.1,1,233,15.4,8,3,5,3.7,2.2,5.9,0.17,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-06-25 11:46:00",3,1,167,9.5,1,2,5,2.7,1.9,4.6,0.13,0,3,0,3,3,0,0,0,0,0
"BVR",50,"2020-06-25 11:58:00",6,1,177,15.1,8,2,4,2.5,2.2,4.7,0.13,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-06-25 12:20:00",9,1,458,31.2,254,1,6,1.1,3.8,4.9,0.29,0,0,3,3,3,0,0,0,0,0
"BVR",50,"2020-06-25 12:34:00",11,1,1170,47.1,1160,5,7,1.9,4.5,6.4,1.21,0,3,3,3,0,0,0,0,0,0
"BVR",50,"2020-07-02 12:00:00",0.1,1,204,12.1,8,1,5,3,2,5.1,0.14,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-02 12:00:00",3,1,234,16.6,17,4,6,3.2,1.5,4.7,0.13,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-02 12:00:00",6,1,211,18.1,12,4,3,1.3,2.7,4.1,0.12,1,3,3,3,3,3,0,0,0,0
"BVR",50,"2020-07-02 12:00:00",9,1,511,27.7,310,6,6,3.7,2.1,5.9,0.41,1,0,3,3,0,0,0,0,0,0
"BVR",50,"2020-07-02 12:00:00",11,1,1020,51.4,1060,4,31,2.1,4.2,6.3,0.94,1,3,0,3,3,0,0,0,0,0
"BVR",50,"2020-07-09 12:00:00",0.1,1,166,11.2,14,4,3,3.1,2,5.1,0.14,1,3,3,3,3,3,0,0,0,0
"BVR",50,"2020-07-09 12:00:00",3,1,186,14.5,14,2,7,3.9,2.3,6.2,0.15,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-09 12:00:00",6,1,235,15.5,13,1,5,1.9,2.4,4.3,0.11,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-09 12:00:00",9,1,587,21.6,517,6,18,0.9,4.4,5.3,0.55,1,0,3,3,0,3,0,0,0,0
"BVR",50,"2020-07-09 12:00:00",11,1,1648.5,77,1520,4,5,2.8,4.2,7,1.36,1,73,7,3,3,0,0,0,0,0
"BVR",50,"2020-07-17 11:53:00",0.1,1,142,10.5,5,1,4,3.9,2.3,6.3,0.16,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-17 12:03:00",3,1,189,14.8,10,1,6,3.1,1.5,4.6,0.12,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-17 12:13:00",6,1,252,25.8,7,1,5,2.7,2.8,5.5,0.14,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-17 13:03:00",9,1,221,21,407,3,11,1.2,3.7,4.9,0.38,0,3,3,3,3,3,0,0,0,0
"BVR",50,"2020-07-17 13:20:00",11,1,1370,51.2,1300,3,21,3.3,3.1,6.4,1.26,0,3,0,3,3,3,0,0,0,0
"BVR",50,"2020-07-23 11:04:00",0.1,1,205,11,6,2,4,2.4,2.5,4.9,0.13,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-23 10:50:00",3,1,204,12.7,16,6,6,0.4,4.3,4.7,0.14,0,3,3,3,0,0,3,0,0,0
"BVR",50,"2020-07-23 11:21:00",6,1,280,26.7,3,0,6,1.4,3,4.3,0.1,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-23 11:55:00",9,1,1186,22.8,981,2,38,2.2,4.3,6.4,1.02,0,3,3,0,3,0,0,0,0,0
"BVR",50,"2020-07-23 12:26:00",11,1,1658,47.2,1300,6,46,1.5,4.7,6.2,1.04,0,3,3,3,0,0,0,0,0,0
"BVR",50,"2020-07-30 12:01:00",0.1,1,571,18,7,2,6,1.8,2.8,4.6,0.12,0,0,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-30 12:00:00",3,1,199,13.6,9,3,8,2.7,2.3,5,0.13,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-30 12:00:00",6,1,173,15.9,18,1,6,1.6,2.8,4.4,0.13,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-07-30 12:28:00",9,1,1207,30,856,3,22,3,3,6,0.85,0,3,3,3,3,3,0,0,0,0
"BVR",50,"2020-07-30 12:30:00",11,1,1558,39.3,1820,7,53,2.1,5.3,7.4,1.63,0,3,3,3,0,0,0,0,0,0
"BVR",50,"2020-08-06 12:00:00",0.1,1,215,10.7,3,4,6,2.2,2.5,4.7,0.13,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-08-06 12:00:00",3,1,228,14.4,12,3,5,2.8,2.5,5.3,0.15,1,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-08-06 12:00:00",6,1,478,42,18,4,6,1.5,3.4,4.9,0.12,1,0,3,3,3,0,0,0,0,0
"BVR",50,"2020-08-06 12:00:00",9,1,1650,24,1590,7,38,1.7,5.3,7,1.31,1,3,3,3,0,0,0,0,0,0
"BVR",50,"2020-08-06 12:00:00",11,1,2200,32.5,1900,6,50,2.5,5.2,7.7,1.8,1,3,3,3,0,0,0,0,0,0
"BVR",50,"2020-08-12 15:34:00",0.1,1,218,14.5,20,4,10,0.9,4.3,5.2,0.21,0,3,3,3,3,3,0,0,0,0
"BVR",50,"2020-08-12 15:37:00",3,1,293,15.5,16,5,8,3.1,2.7,5.8,0.21,0,3,3,3,0,0,0,0,0,0
"BVR",50,"2020-08-12 15:41:00",6,1,274,20.4,49,3,5,2.5,2.6,5.1,0.16,0,3,3,3,3,0,0,0,0,0
"BVR",50,"2020-08-12 15:45:00",9,1,1110,23.4,699,6,4,0,6.4,5.8,0.74,0,3,3,3,0,0,43,0,0,0
"BVR",50,"2020-08-12 15:50:00",11,1,2100,34.2,2360,7,8,1.9,5.8,7.7,2.42,0,3,3,3,0,0,0,0,0,0
